class,BJ_5G,Santi-2G,BJ_2G,ARI_2G,VIVOFIBRA-1EB0,Santi-5G,Unnamed: 6,Lais,#NET-CLARO-WIFI,CLARO_2G46D856,ANA 2.4G,Rubens_2.4,INA ,plenna_inteligenti,Unnamed: 15,Familia,Unnamed: 17,VIVOFIBRA-FF20,InÃ¡ Corp,Cozinha da InÃ¡,((TURIS)),Maria_2G,BUCKER,AMNET85_8295,CLARO_2G92213C,Unnamed: 26,VIVOFIBRA-F7E8,((Internacional)),2G Lucineia,ALEXANDRE1,andre,Unnamed: 32,CLARO_2G743AC1,INA _EXT,CasadoTapeceiro,Unnamed: 36,"Living Room TV.v,","Gourmet TV.b,",Sabadotto,Apt_304_2.0_EXT,Unnamed: 41,APT1104,ROMEU_2g,Ari,DIRECT-99-HP DeskJet 2700 series,VIVOFIBRA-4CD1,VIVO 1401,CLARO_2G69D958,CAMARGO 08,Apt_304_2.0,VIVOFIBRA-1404,NET_2G294992,CLARO_2G988AD9,Unnamed: 54,NET_2G5E3A5E,Cozinha da In@ 2G,PATRICIA 2G,VIVOFIBRA-1EB0-5G,Willian,LIGUE-IRAN,Unnamed: 61,
g,-79.0,-40.0,-72.0,-100.0,-82.0,-48.0,-100.0,-93.0,-88.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-92.0,-100.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0
g,-79.0,-40.0,-72.0,-100.0,-82.0,-48.0,-100.0,-93.0,-88.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-92.0,-100.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0
g,-79.0,-40.0,-72.0,-100.0,-82.0,-39.0,-100.0,-93.0,-88.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-92.0,-92.0,-100.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0
g,-79.0,-40.0,-72.0,-100.0,-82.0,-39.0,-100.0,-93.0,-88.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0
g,-79.0,-40.0,-68.0,-100.0,-82.0,-39.0,-100.0,-93.0,-88.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0
g,-79.0,-40.0,-65.0,-100.0,-77.0,-39.0,-100.0,-93.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-93.0,-100.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-67.0,-40.0,-65.0,-87.0,-77.0,-39.0,-100.0,-93.0,-88.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-93.0,-100.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-67.0,-40.0,-61.0,-87.0,-82.0,-39.0,-100.0,-93.0,-88.0,-90.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-93.0,-92.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-66.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-67.0,-42.0,-61.0,-89.0,-82.0,-39.0,-100.0,-91.0,-88.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-93.0,-92.0,-100.0,-86.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-66.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-69.0,-42.0,-61.0,-89.0,-82.0,-41.0,-100.0,-91.0,-88.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-93.0,-92.0,-100.0,-86.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-66.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-69.0,-42.0,-65.0,-89.0,-82.0,-41.0,-100.0,-91.0,-88.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-93.0,-92.0,-100.0,-86.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-69.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-69.0,-35.0,-65.0,-91.0,-82.0,-41.0,-100.0,-89.0,-88.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-86.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-69.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-100.0,-100.0
g,-69.0,-35.0,-65.0,-91.0,-82.0,-41.0,-100.0,-89.0,-92.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-86.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0
g,-69.0,-35.0,-74.0,-91.0,-79.0,-41.0,-100.0,-89.0,-92.0,-89.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0
g,-69.0,-41.0,-74.0,-91.0,-79.0,-41.0,-100.0,-89.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-95.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0
g,-78.0,-41.0,-67.0,-91.0,-79.0,-42.0,-100.0,-89.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-91.0,-93.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-42.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-46.0,-100.0,-86.0,-92.0,-88.0,-90.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-87.0,-90.0,-92.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-65.0,-91.0,-80.0,-46.0,-100.0,-86.0,-92.0,-88.0,-100.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-39.0,-73.0,-91.0,-77.0,-46.0,-100.0,-86.0,-92.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-78.0,-35.0,-73.0,-91.0,-77.0,-46.0,-100.0,-86.0,-92.0,-89.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-94.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-79.0,-35.0,-73.0,-100.0,-77.0,-41.0,-100.0,-86.0,-89.0,-89.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-94.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-79.0,-35.0,-64.0,-100.0,-77.0,-41.0,-100.0,-86.0,-89.0,-89.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-89.0,-89.0,-100.0,-94.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-79.0,-35.0,-64.0,-100.0,-77.0,-41.0,-100.0,-93.0,-90.0,-89.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-89.0,-100.0,-94.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-70.0,-35.0,-64.0,-100.0,-77.0,-46.0,-100.0,-93.0,-90.0,-89.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-89.0,-100.0,-94.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-70.0,-35.0,-61.0,-100.0,-78.0,-46.0,-100.0,-93.0,-90.0,-89.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-89.0,-100.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-70.0,-34.0,-61.0,-91.0,-78.0,-46.0,-100.0,-93.0,-90.0,-89.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-89.0,-100.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-34.0,-61.0,-91.0,-78.0,-39.0,-100.0,-93.0,-90.0,-89.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-34.0,-68.0,-91.0,-83.0,-39.0,-100.0,-93.0,-90.0,-89.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-91.0,-100.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-28.0,-68.0,-91.0,-83.0,-39.0,-100.0,-93.0,-90.0,-93.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-91.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-94.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-28.0,-68.0,-91.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-91.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-91.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-94.0,-95.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-93.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-90.0,-89.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-93.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-90.0,-89.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-93.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-90.0,-89.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-93.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-90.0,-89.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
g,-73.0,-35.0,-63.0,-93.0,-83.0,-41.0,-100.0,-93.0,-90.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.0,-90.0,-89.0,-100.0,-100.0,-84.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
